,originalFileName,foundInList,recordedName,className
533,Y1np6pFWeYNE_200.000_210.000.wav,True,1619595301.6764388_1619595307.6012332.wav,blender
534,Y1vXVjlZlCf4_30.000_40.000.wav,False,1619595312.1698487_1619595318.0697312.wav,blender
535,Y2EoNTqlwPi0_90.000_100.000.wav,False,1619595322.4185822_1619595328.439758.wav,blender
536,Y2HKrcHOigTU_130.000_140.000.wav,True,1619595336.3759573_1619595342.302547.wav,blender
537,Y2P_Yh66CIhY_20.000_30.000.wav,True,1619595348.6330278_1619595354.5638154.wav,blender
538,Y2U6WeaRLEds_140.000_150.000.wav,True,1619595359.1357846_1619595365.1172383.wav,blender
539,Y2X6NE7dA1vw_200.000_210.000.wav,True,1619595369.6885362_1619595375.6691127.wav,blender
540,Y2aPtGGf0AEg_290.000_300.000.wav,True,1619595381.6969573_1619595387.673213.wav,blender
541,Y2njW17xoQHY_40.000_50.000.wav,True,1619595393.5974257_1619595399.5372796.wav,blender
542,Y2sX5a11I5UQ_480.000_490.000.wav,True,1619595404.143022_1619595410.0192525.wav,blender
543,Y2tX_nAyRSp0_130.000_140.000.wav,True,1619595416.64891_1619595422.5248008.wav,blender
544,Y3EJ5Yf5hkx0_150.000_160.000.wav,True,1619595427.3982701_1619595433.3435974.wav,blender
545,Y3KRWwv1B1bc_130.000_140.000.wav,True,1619595438.4364939_1619595444.757831.wav,blender
546,Y3Y-bKlz6yDY_340.000_350.000.wav,True,1619595449.476443_1619595455.4035165.wav,blender
547,Y3aau8XlZ6rk_110.000_120.000.wav,True,1619595459.6704555_1619595465.61993.wav,blender
548,Y3rn-t1PF84A_80.000_90.000.wav,True,1619595470.956377_1619595476.921854.wav,blender
549,Y3sNrNlVxMu8_110.000_120.000.wav,True,1619595480.3796432_1619595486.496685.wav,blender
550,Y4Q37R8tiQUo_370.000_380.000.wav,True,1619595490.8105812_1619595496.7901328.wav,blender
551,Y4Xvbqxv8DTg_330.000_340.000.wav,True,1619595502.3540828_1619595508.2191217.wav,blender
552,Y4_yLxXvtm9s_90.000_100.000.wav,True,1619595513.6830301_1619595519.6478827.wav,blender
553,Y4aeWOVHDPoU_580.000_590.000.wav,True,1619595525.0136216_1619595530.8161297.wav,blender
554,Y4h1GQECU4GM_330.000_340.000.wav,True,1619595536.7060587_1619595542.5717616.wav,blender
555,Y4nm2U07swz0_40.000_50.000.wav,True,1619595549.339887_1619595555.5047.wav,blender
556,Y4qcrawQOVTM_260.000_270.000.wav,True,1619595559.8659358_1619595565.8316185.wav,blender
557,Y4sHNykqZDNE_10.000_20.000.wav,True,1619595569.8917387_1619595575.8576314.wav,blender
558,Y4uuGBWihU3g_100.000_110.000.wav,False,1619595580.618663_1619595586.4845.wav,blender
559,Y4xIq6W9b4jY_60.000_70.000.wav,True,1619595591.1465702_1619595597.0612261.wav,blender
560,Y52dupxkQbFo_260.000_270.000.wav,True,1619595602.8779619_1619595608.7936373.wav,blender
561,Y558YuvyAoao_50.000_60.000.wav,False,1619595613.05642_1619595619.0232897.wav,blender
562,Y56hglfxZmSA_200.000_210.000.wav,False,1619595624.8883686_1619595630.8372571.wav,blender
563,Y57L82bDE3qw_360.000_370.000.wav,True,1619595636.4180305_1619595642.3346696.wav,blender
564,Y585sVgKWYHg_130.000_140.000.wav,True,1619595646.8476794_1619595652.7632248.wav,blender
565,Y5EZwT9M5pSA_60.000_70.000.wav,True,1619595657.1765134_1619595663.0912707.wav,blender
566,Y5IDCyA2GDgs_30.000_40.000.wav,True,1619595667.7041986_1619595673.868632.wav,blender
567,Y5S85tBSOyWE_170.000_180.000.wav,True,1619595677.982399_1619595683.9563243.wav,blender
568,Y5VRQeBUWq6Y_50.000_60.000.wav,True,1619595688.428518_1619595694.3210685.wav,blender
569,Y5dI6uTc-ELo_240.000_250.000.wav,True,1619595698.6792414_1619595704.959251.wav,blender
570,Y5fg4OOQEHgA_40.000_50.000.wav,True,1619595709.0266235_1619595714.9561448.wav,blender
571,Y5ioGzyY8bU0_130.000_140.000.wav,True,1619595718.7218556_1619595724.6478932.wav,blender
572,Y5mRrha-NzhY_250.000_260.000.wav,False,1619595729.1684399_1619595735.016154.wav,blender
573,Y5rq2cNIJjDY_100.000_110.000.wav,True,1619595740.5234075_1619595746.3015351.wav,blender
574,Y5ySPLstciNg_130.000_140.000.wav,True,1619595750.5705333_1619595756.5483508.wav,blender
575,Y65IrP6p0D0w_40.000_50.000.wav,True,1619595762.5258899_1619595768.4547765.wav,blender
576,Y69HgDj5ObUE_380.000_390.000.wav,True,1619595772.872812_1619595778.899467.wav,blender
577,Y6EeyngaELKA_0.000_10.000.wav,True,1619595782.918839_1619595788.8969567.wav,blender
578,Y6Jec5pP8JKQ_70.000_80.000.wav,True,1619595793.7704196_1619595799.7483714.wav,blender
579,Y6P6a4R2uZFI_10.000_20.000.wav,True,1619595805.222324_1619595811.070775.wav,blender
580,Y6RdolW1mrGY_60.000_70.000.wav,True,1619595815.8173802_1619595821.719088.wav,blender
581,Y6_ADEY85YME_110.000_120.000.wav,True,1619595827.2238405_1619595833.2508483.wav,blender
582,Y6fxpVuxEHW4_380.000_390.000.wav,True,1619595839.0743754_1619595844.9008484.wav,blender
583,Y6giZCLr_kHQ_110.000_120.000.wav,True,1619595850.623395_1619595856.645904.wav,blender
584,Y6i7qgb6DDEw_350.000_360.000.wav,True,1619595862.064407_1619595867.990597.wav,blender
585,Y79se-Y2lBQ8_50.000_60.000.wav,True,1619595873.6638544_1619595879.6328292.wav,blender
586,Y7LPUszo1Iik_50.000_60.000.wav,True,1619595887.864778_1619595893.7893271.wav,blender
587,Y7wi2e54glEM_180.000_190.000.wav,True,1619595898.0565114_1619595903.965787.wav,blender
588,Y7zXcQDhtZDs_210.000_220.000.wav,True,1619595910.2992835_1619595916.371931.wav,blender
589,Y83Txe5EAijU_260.000_270.000.wav,True,1619595920.087009_1619595926.011016.wav,blender
590,Y8FdSTXcdd_I_90.000_100.000.wav,True,1619595930.675149_1619595936.5933218.wav,blender
591,Y8KuJppQ-eYo_60.000_70.000.wav,True,1619595941.4611917_1619595947.334824.wav,blender
592,Y8ULJxyCGIDo_130.000_140.000.wav,False,1619595951.6523879_1619595957.5720832.wav,blender
593,Y8ajbjZHEE84_30.000_40.000.wav,True,1619595961.8905005_1619595967.8342094.wav,blender
594,Y8sVHU5ZS5zA_30.000_40.000.wav,True,1619595973.6304903_1619595979.603113.wav,blender
595,Y8vH-7eaPSuQ_110.000_120.000.wav,True,1619595984.2185726_1619595990.190277.wav,blender
596,Y8xGTYSfiOho_70.000_80.000.wav,True,1619595995.1601827_1619596001.132276.wav,blender
597,Y90WHXVizpa4_560.000_570.000.wav,True,1619596007.255511_1619596013.1801562.wav,blender
598,Y99OwHVyV-TU_110.000_120.000.wav,True,1619596017.7457104_1619596023.638855.wav,blender
599,Y99cwh996lpU_540.000_550.000.wav,True,1619596028.4340005_1619596034.354819.wav,blender
600,Y9Bac9Hg6ix8_200.000_210.000.wav,True,1619596040.227458_1619596046.1531482.wav,blender
601,Y9F8Ea-D4s2s_350.000_360.000.wav,True,1619596050.8739502_1619596056.8491158.wav,blender
602,Y9QYrSEuK2y8_80.000_90.000.wav,True,1619596062.5258288_1619596068.506465.wav,blender
603,Y9fp-9qML6j0_0.000_10.000.wav,True,1619596073.4227972_1619596079.3483996.wav,blender
604,Y9wjb1AfkAns_230.000_240.000.wav,True,1619596083.866598_1619596089.8894844.wav,blender
605,YAhopgeu0JLY_60.000_70.000.wav,True,1619596095.8179224_1619596101.996473.wav,blender
606,YAuM1rU__KQA_360.000_370.000.wav,True,1619596106.3169312_1619596112.2784188.wav,blender
607,YB40LYUDQXsI_220.000_230.000.wav,True,1619596116.9190707_1619596122.8977559.wav,blender
608,YB4d09kEOrS0_40.000_50.000.wav,True,1619596127.417845_1619596133.3639095.wav,blender
609,YB6ggNg0zh7g_50.000_60.000.wav,True,1619596138.5216756_1619596144.5009103.wav,blender
610,YBi6KCe9AM30_150.000_160.000.wav,True,1619596149.0212812_1619596154.897992.wav,blender
611,YBkUdwj5JR0Q_20.000_30.000.wav,True,1619596159.2694392_1619596165.35159.wav,blender
612,YBma1LAXdxoI_80.000_90.000.wav,False,1619596168.3162751_1619596174.195021.wav,blender
613,YBr8Rn5iN8ko_80.000_90.000.wav,False,1619596180.7735507_1619596186.749717.wav,blender
614,YBuYLhXrknLc_60.000_70.000.wav,True,1619596192.827335_1619596198.706044.wav,blender
615,YBwJgOCnwsA8_80.000_90.000.wav,True,1619596203.2255259_1619596209.170287.wav,blender
616,YC2ZwwKIThvU_10.000_20.000.wav,True,1619596213.7724583_1619596219.7995703.wav,blender
617,YC6G6Clcqhvs_170.000_180.000.wav,True,1619596228.790629_1619596234.7660036.wav,blender
618,YC8NPjvCLGak_20.000_30.000.wav,True,1619596239.485991_1619596245.429937.wav,blender
619,YC8obKwBa33A_40.000_50.000.wav,True,1619596250.4830508_1619596256.303958.wav,blender
620,YC9cqgHZeGxo_170.000_180.000.wav,True,1619596262.3813164_1619596268.810444.wav,blender
621,YCFyKc5-3BF0_420.000_430.000.wav,True,1619596273.0797205_1619596279.0561662.wav,blender
622,YCG6PGt5GazM_0.000_10.000.wav,False,1619596286.2891161_1619596292.1842616.wav,blender
623,YCH4_LVdfV8Q_30.000_40.000.wav,True,1619596296.7387538_1619596302.7185938.wav,blender
624,YCKZ6cyVKQEw_120.000_130.000.wav,True,1619596308.595468_1619596314.474912.wav,blender
625,YCNRLrz9xUwY_30.000_40.000.wav,True,1619596321.5558746_1619596327.500567.wav,blender
626,YCYLZnd9SB7Y_40.000_50.000.wav,True,1619596332.30402_1619596338.2787085.wav,blender
627,YCePd0H0KpUU_30.000_40.000.wav,True,1619596343.5005808_1619596349.3906417.wav,blender
628,YDJ1T9Es0htI_310.000_320.000.wav,True,1619596353.8532908_1619596359.8369846.wav,blender
629,YDLFIy38xCB8_150.000_160.000.wav,True,1619596365.9637852_1619596371.8916614.wav,blender
630,YDgElEEFPRaE_570.000_580.000.wav,True,1619596376.256962_1619596382.154273.wav,blender
631,YDoW-vPhJbK4_60.000_70.000.wav,True,1619596386.9531007_1619596392.8963761.wav,blender
632,YDptBcsuywGc_90.000_100.000.wav,True,1619596397.6014953_1619596403.5492291.wav,blender
633,YDvgyFP7jxh4_70.000_80.000.wav,True,1619596408.301203_1619596414.2788947.wav,blender
634,YDvntfZKOkFg_70.000_80.000.wav,False,1619596419.051274_1619596424.9767556.wav,blender
635,YDxLsuLSwPXg_40.000_50.000.wav,False,1619596430.7533753_1619596436.6399448.wav,blender
